,local,sigla_partido,EBAIRRNOMEOF,latitude,longitude,RPA,votos
3739,ESCOLA ESTADUAL MATIAS DE ALBUQUERQUE,PP,CASA AMARELA,-8.0238447,-34.9134947,RPA3,64
3740,ESCOLA ESTADUAL MATIAS DE ALBUQUERQUE,PRD,CASA AMARELA,-8.0238447,-34.9134947,RPA3,99
3741,ESCOLA ESTADUAL MATIAS DE ALBUQUERQUE,PSB,CASA AMARELA,-8.0238447,-34.9134947,RPA3,547
3742,ESCOLA ESTADUAL MATIAS DE ALBUQUERQUE,PSD,CASA AMARELA,-8.0238447,-34.9134947,RPA3,73
3743,ESCOLA ESTADUAL MATIAS DE ALBUQUERQUE,PSDB,CASA AMARELA,-8.0238447,-34.9134947,RPA3,1
3744,ESCOLA ESTADUAL MATIAS DE ALBUQUERQUE,PSOL,CASA AMARELA,-8.0238447,-34.9134947,RPA3,32
3745,ESCOLA ESTADUAL MATIAS DE ALBUQUERQUE,PT,CASA AMARELA,-8.0238447,-34.9134947,RPA3,109
3746,ESCOLA ESTADUAL MATIAS DE ALBUQUERQUE,PV,CASA AMARELA,-8.0238447,-34.9134947,RPA3,107
3747,ESCOLA ESTADUAL MATIAS DE ALBUQUERQUE,REDE,CASA AMARELA,-8.0238447,-34.9134947,RPA3,6
3748,ESCOLA ESTADUAL MATIAS DE ALBUQUERQUE,REPUBLICANOS,CASA AMARELA,-8.0238447,-34.9134947,RPA3,122
3749,ESCOLA ESTADUAL MATIAS DE ALBUQUERQUE,SOLIDARIEDADE,CASA AMARELA,-8.0238447,-34.9134947,RPA3,4
3750,ESCOLA ESTADUAL MENINO JESUS,AVANTE,PINA,-8.1002108,-34.8870776,RPA6,15
3751,ESCOLA ESTADUAL MENINO JESUS,DC,PINA,-8.1002108,-34.8870776,RPA6,5
3752,ESCOLA ESTADUAL MENINO JESUS,MDB,PINA,-8.1002108,-34.8870776,RPA6,45
3753,ESCOLA ESTADUAL MENINO JESUS,MOBILIZA,PINA,-8.1002108,-34.8870776,RPA6,4
3754,ESCOLA ESTADUAL MENINO JESUS,NOVO,PINA,-8.1002108,-34.8870776,RPA6,55
3755,ESCOLA ESTADUAL MENINO JESUS,PC do B,PINA,-8.1002108,-34.8870776,RPA6,13
3756,ESCOLA ESTADUAL MENINO JESUS,PL,PINA,-8.1002108,-34.8870776,RPA6,172
3757,ESCOLA ESTADUAL MENINO JESUS,PP,PINA,-8.1002108,-34.8870776,RPA6,26
3758,ESCOLA ESTADUAL MENINO JESUS,PRD,PINA,-8.1002108,-34.8870776,RPA6,29
3759,ESCOLA ESTADUAL MENINO JESUS,PSB,PINA,-8.1002108,-34.8870776,RPA6,159
3760,ESCOLA ESTADUAL MENINO JESUS,PSD,PINA,-8.1002108,-34.8870776,RPA6,69
3761,ESCOLA ESTADUAL MENINO JESUS,PSOL,PINA,-8.1002108,-34.8870776,RPA6,36
3762,ESCOLA ESTADUAL MENINO JESUS,PT,PINA,-8.1002108,-34.8870776,RPA6,73
3763,ESCOLA ESTADUAL MENINO JESUS,PV,PINA,-8.1002108,-34.8870776,RPA6,28
3764,ESCOLA ESTADUAL MENINO JESUS,REDE,PINA,-8.1002108,-34.8870776,RPA6,9
3765,ESCOLA ESTADUAL MENINO JESUS,REPUBLICANOS,PINA,-8.1002108,-34.8870776,RPA6,39
3766,ESCOLA ESTADUAL MENINO JESUS,SOLIDARIEDADE,PINA,-8.1002108,-34.8870776,RPA6,4
3767,ESCOLA ESTADUAL PEDRO CELSO,AVANTE,BEBERIBE,-8.0035202,-34.8984027,RPA2,158
3768,ESCOLA ESTADUAL PEDRO CELSO,CIDADANIA,BEBERIBE,-8.0035202,-34.8984027,RPA2,2
3769,ESCOLA ESTADUAL PEDRO CELSO,DC,BEBERIBE,-8.0035202,-34.8984027,RPA2,26
3770,ESCOLA ESTADUAL PEDRO CELSO,MDB,BEBERIBE,-8.0035202,-34.8984027,RPA2,462
3771,ESCOLA ESTADUAL PEDRO CELSO,MOBILIZA,BEBERIBE,-8.0035202,-34.8984027,RPA2,30
3772,ESCOLA ESTADUAL PEDRO CELSO,NOVO,BEBERIBE,-8.0035202,-34.8984027,RPA2,131
3773,ESCOLA ESTADUAL PEDRO CELSO,PC do B,BEBERIBE,-8.0035202,-34.8984027,RPA2,138
3774,ESCOLA ESTADUAL PEDRO CELSO,PL,BEBERIBE,-8.0035202,-34.8984027,RPA2,432
3775,ESCOLA ESTADUAL PEDRO CELSO,PP,BEBERIBE,-8.0035202,-34.8984027,RPA2,612
3776,ESCOLA ESTADUAL PEDRO CELSO,PRD,BEBERIBE,-8.0035202,-34.8984027,RPA2,148
3777,ESCOLA ESTADUAL PEDRO CELSO,PSB,BEBERIBE,-8.0035202,-34.8984027,RPA2,2725
3778,ESCOLA ESTADUAL PEDRO CELSO,PSD,BEBERIBE,-8.0035202,-34.8984027,RPA2,213
3779,ESCOLA ESTADUAL PEDRO CELSO,PSDB,BEBERIBE,-8.0035202,-34.8984027,RPA2,8
3780,ESCOLA ESTADUAL PEDRO CELSO,PSOL,BEBERIBE,-8.0035202,-34.8984027,RPA2,81
3781,ESCOLA ESTADUAL PEDRO CELSO,PSTU,BEBERIBE,-8.0035202,-34.8984027,RPA2,5
3782,ESCOLA ESTADUAL PEDRO CELSO,PT,BEBERIBE,-8.0035202,-34.8984027,RPA2,254
3783,ESCOLA ESTADUAL PEDRO CELSO,PV,BEBERIBE,-8.0035202,-34.8984027,RPA2,284
3784,ESCOLA ESTADUAL PEDRO CELSO,REDE,BEBERIBE,-8.0035202,-34.8984027,RPA2,132
3785,ESCOLA ESTADUAL PEDRO CELSO,REPUBLICANOS,BEBERIBE,-8.0035202,-34.8984027,RPA2,414
3786,ESCOLA ESTADUAL PEDRO CELSO,SOLIDARIEDADE,BEBERIBE,-8.0035202,-34.8984027,RPA2,6
3787,ESCOLA ESTADUAL PEDRO CELSO,UP,BEBERIBE,-8.0035202,-34.8984027,RPA2,1
3788,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,AVANTE,FUNDAO,-8.0157297,-34.890929,RPA2,125
3789,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,CIDADANIA,FUNDAO,-8.0157297,-34.890929,RPA2,2
3790,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,DC,FUNDAO,-8.0157297,-34.890929,RPA2,20
3791,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,MDB,FUNDAO,-8.0157297,-34.890929,RPA2,194
3792,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,MOBILIZA,FUNDAO,-8.0157297,-34.890929,RPA2,20
3793,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,NOVO,FUNDAO,-8.0157297,-34.890929,RPA2,116
3794,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,PC do B,FUNDAO,-8.0157297,-34.890929,RPA2,107
3795,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,PL,FUNDAO,-8.0157297,-34.890929,RPA2,288
3796,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,PP,FUNDAO,-8.0157297,-34.890929,RPA2,180
3797,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,PRD,FUNDAO,-8.0157297,-34.890929,RPA2,109
3798,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,PSB,FUNDAO,-8.0157297,-34.890929,RPA2,1149
3799,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,PSD,FUNDAO,-8.0157297,-34.890929,RPA2,240
3800,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,PSDB,FUNDAO,-8.0157297,-34.890929,RPA2,8
3801,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,PSOL,FUNDAO,-8.0157297,-34.890929,RPA2,45
3802,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,PSTU,FUNDAO,-8.0157297,-34.890929,RPA2,2
3803,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,PT,FUNDAO,-8.0157297,-34.890929,RPA2,164
3804,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,PV,FUNDAO,-8.0157297,-34.890929,RPA2,212
3805,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,REDE,FUNDAO,-8.0157297,-34.890929,RPA2,115
3806,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,REPUBLICANOS,FUNDAO,-8.0157297,-34.890929,RPA2,182
3807,ESCOLA ESTADUAL PROF. PEDRO AUGUSTO CARNEIRO LEAO,UP,FUNDAO,-8.0157297,-34.890929,RPA2,6
3808,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,AVANTE,VARZEA,-8.04790164,-34.95903161,RPA4,24
3809,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,DC,VARZEA,-8.04790164,-34.95903161,RPA4,10
3810,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,MDB,VARZEA,-8.04790164,-34.95903161,RPA4,60
3811,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,MOBILIZA,VARZEA,-8.04790164,-34.95903161,RPA4,6
3812,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,NOVO,VARZEA,-8.04790164,-34.95903161,RPA4,35
3813,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,PC do B,VARZEA,-8.04790164,-34.95903161,RPA4,24
3814,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,PL,VARZEA,-8.04790164,-34.95903161,RPA4,70
3815,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,PP,VARZEA,-8.04790164,-34.95903161,RPA4,33
3816,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,PRD,VARZEA,-8.04790164,-34.95903161,RPA4,26
3817,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,PSB,VARZEA,-8.04790164,-34.95903161,RPA4,268
3818,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,PSD,VARZEA,-8.04790164,-34.95903161,RPA4,187
3819,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,PSOL,VARZEA,-8.04790164,-34.95903161,RPA4,56
3820,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,PT,VARZEA,-8.04790164,-34.95903161,RPA4,94
3821,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,PV,VARZEA,-8.04790164,-34.95903161,RPA4,26
3822,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,REDE,VARZEA,-8.04790164,-34.95903161,RPA4,19
3823,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,REPUBLICANOS,VARZEA,-8.04790164,-34.95903161,RPA4,39
3824,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,SOLIDARIEDADE,VARZEA,-8.04790164,-34.95903161,RPA4,6
3825,ESCOLA ESTADUAL PROFESSOR CÂNDIDO DUARTE,UP,VARZEA,-8.04790164,-34.95903161,RPA4,1
3826,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,AVANTE,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,47
3827,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,CIDADANIA,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,2
3828,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,DC,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,28
3829,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,MDB,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,231
3830,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,MOBILIZA,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,11
3831,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,NOVO,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,145
3832,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,PC do B,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,37
3833,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,PCO,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,1
3834,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,PL,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,432
3835,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,PP,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,100
3836,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,PRD,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,12
3837,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,PSB,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,432
3838,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,PSD,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,167
3839,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,PSDB,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,6
3840,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,PSOL,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,61
3841,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,PSTU,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,2
3842,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,PT,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,152
3843,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,PV,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,30
3844,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,REDE,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,57
3845,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,REPUBLICANOS,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,291
3846,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,SOLIDARIEDADE,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,6
3847,ESCOLA ESTADUAL PROFESSOR FERNANDO MOTA,UP,BOA VIAGEM,-8.13615425,-34.91434268,RPA6,1
3848,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,AVANTE,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,67
3849,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,CIDADANIA,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,2
3850,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,DC,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,23
3851,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,MDB,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,371
3852,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,MOBILIZA,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,20
3853,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,NOVO,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,57
3854,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,PC do B,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,74
3855,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,PCO,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,1
3856,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,PL,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,217
3857,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,PP,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,671
3858,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,PRD,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,83
3859,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,PSB,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,1284
3860,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,PSD,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,88
3861,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,PSDB,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,3
3862,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,PSOL,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,26
3863,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,PT,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,88
3864,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,PV,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,87
3865,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,REDE,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,34
3866,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,REPUBLICANOS,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,212
3867,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,SOLIDARIEDADE,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,3
3868,ESCOLA ESTADUAL PROFESSOR JOSE DOS ANJOS,UP,DOIS UNIDOS,-7.9893062,-34.9168646,RPA2,1
3869,ESCOLA ESTADUAL REGUEIRA COSTA,AVANTE,ROSARINHO,-8.03407026,-34.89840223,RPA2,93
3870,ESCOLA ESTADUAL REGUEIRA COSTA,CIDADANIA,ROSARINHO,-8.03407026,-34.89840223,RPA2,3
3871,ESCOLA ESTADUAL REGUEIRA COSTA,DC,ROSARINHO,-8.03407026,-34.89840223,RPA2,8
3872,ESCOLA ESTADUAL REGUEIRA COSTA,MDB,ROSARINHO,-8.03407026,-34.89840223,RPA2,265
3873,ESCOLA ESTADUAL REGUEIRA COSTA,MOBILIZA,ROSARINHO,-8.03407026,-34.89840223,RPA2,4
3874,ESCOLA ESTADUAL REGUEIRA COSTA,NOVO,ROSARINHO,-8.03407026,-34.89840223,RPA2,224
3875,ESCOLA ESTADUAL REGUEIRA COSTA,PC do B,ROSARINHO,-8.03407026,-34.89840223,RPA2,106
3876,ESCOLA ESTADUAL REGUEIRA COSTA,PL,ROSARINHO,-8.03407026,-34.89840223,RPA2,459
3877,ESCOLA ESTADUAL REGUEIRA COSTA,PP,ROSARINHO,-8.03407026,-34.89840223,RPA2,51
3878,ESCOLA ESTADUAL REGUEIRA COSTA,PRD,ROSARINHO,-8.03407026,-34.89840223,RPA2,39
3879,ESCOLA ESTADUAL REGUEIRA COSTA,PSB,ROSARINHO,-8.03407026,-34.89840223,RPA2,476
3880,ESCOLA ESTADUAL REGUEIRA COSTA,PSD,ROSARINHO,-8.03407026,-34.89840223,RPA2,146
3881,ESCOLA ESTADUAL REGUEIRA COSTA,PSDB,ROSARINHO,-8.03407026,-34.89840223,RPA2,5
3882,ESCOLA ESTADUAL REGUEIRA COSTA,PSOL,ROSARINHO,-8.03407026,-34.89840223,RPA2,209
3883,ESCOLA ESTADUAL REGUEIRA COSTA,PSTU,ROSARINHO,-8.03407026,-34.89840223,RPA2,4
3884,ESCOLA ESTADUAL REGUEIRA COSTA,PT,ROSARINHO,-8.03407026,-34.89840223,RPA2,239
3885,ESCOLA ESTADUAL REGUEIRA COSTA,PV,ROSARINHO,-8.03407026,-34.89840223,RPA2,98
3886,ESCOLA ESTADUAL REGUEIRA COSTA,REDE,ROSARINHO,-8.03407026,-34.89840223,RPA2,33
3887,ESCOLA ESTADUAL REGUEIRA COSTA,REPUBLICANOS,ROSARINHO,-8.03407026,-34.89840223,RPA2,73
3888,ESCOLA ESTADUAL REGUEIRA COSTA,SOLIDARIEDADE,ROSARINHO,-8.03407026,-34.89840223,RPA2,7
3889,ESCOLA ESTADUAL REGUEIRA COSTA,UP,ROSARINHO,-8.03407026,-34.89840223,RPA2,3
3890,ESCOLA ESTADUAL ROSA MAGALHAES MELO,AVANTE,AGUA FRIA,-8.0106041,-34.9015524,RPA2,202
3891,ESCOLA ESTADUAL ROSA MAGALHAES MELO,CIDADANIA,AGUA FRIA,-8.0106041,-34.9015524,RPA2,1
3892,ESCOLA ESTADUAL ROSA MAGALHAES MELO,DC,AGUA FRIA,-8.0106041,-34.9015524,RPA2,12
3893,ESCOLA ESTADUAL ROSA MAGALHAES MELO,MDB,AGUA FRIA,-8.0106041,-34.9015524,RPA2,186
3894,ESCOLA ESTADUAL ROSA MAGALHAES MELO,MOBILIZA,AGUA FRIA,-8.0106041,-34.9015524,RPA2,9
3895,ESCOLA ESTADUAL ROSA MAGALHAES MELO,NOVO,AGUA FRIA,-8.0106041,-34.9015524,RPA2,48
3896,ESCOLA ESTADUAL ROSA MAGALHAES MELO,PC do B,AGUA FRIA,-8.0106041,-34.9015524,RPA2,167
3897,ESCOLA ESTADUAL ROSA MAGALHAES MELO,PL,AGUA FRIA,-8.0106041,-34.9015524,RPA2,188
3898,ESCOLA ESTADUAL ROSA MAGALHAES MELO,PP,AGUA FRIA,-8.0106041,-34.9015524,RPA2,106
3899,ESCOLA ESTADUAL ROSA MAGALHAES MELO,PRD,AGUA FRIA,-8.0106041,-34.9015524,RPA2,61
3900,ESCOLA ESTADUAL ROSA MAGALHAES MELO,PSB,AGUA FRIA,-8.0106041,-34.9015524,RPA2,1220
3901,ESCOLA ESTADUAL ROSA MAGALHAES MELO,PSD,AGUA FRIA,-8.0106041,-34.9015524,RPA2,119
3902,ESCOLA ESTADUAL ROSA MAGALHAES MELO,PSDB,AGUA FRIA,-8.0106041,-34.9015524,RPA2,5
3903,ESCOLA ESTADUAL ROSA MAGALHAES MELO,PSOL,AGUA FRIA,-8.0106041,-34.9015524,RPA2,30
3904,ESCOLA ESTADUAL ROSA MAGALHAES MELO,PSTU,AGUA FRIA,-8.0106041,-34.9015524,RPA2,1
3905,ESCOLA ESTADUAL ROSA MAGALHAES MELO,PT,AGUA FRIA,-8.0106041,-34.9015524,RPA2,128
3906,ESCOLA ESTADUAL ROSA MAGALHAES MELO,PV,AGUA FRIA,-8.0106041,-34.9015524,RPA2,437
3907,ESCOLA ESTADUAL ROSA MAGALHAES MELO,REDE,AGUA FRIA,-8.0106041,-34.9015524,RPA2,28
3908,ESCOLA ESTADUAL ROSA MAGALHAES MELO,REPUBLICANOS,AGUA FRIA,-8.0106041,-34.9015524,RPA2,131
3909,ESCOLA ESTADUAL ROSA MAGALHAES MELO,SOLIDARIEDADE,AGUA FRIA,-8.0106041,-34.9015524,RPA2,4
3910,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,AVANTE,AGUA FRIA,-8.0236027,-34.895349,RPA2,75
3911,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,CIDADANIA,AGUA FRIA,-8.0236027,-34.895349,RPA2,1
3912,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,DC,AGUA FRIA,-8.0236027,-34.895349,RPA2,13
3913,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,MDB,AGUA FRIA,-8.0236027,-34.895349,RPA2,114
3914,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,MOBILIZA,AGUA FRIA,-8.0236027,-34.895349,RPA2,15
3915,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,NOVO,AGUA FRIA,-8.0236027,-34.895349,RPA2,53
3916,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,PC do B,AGUA FRIA,-8.0236027,-34.895349,RPA2,58
3917,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,PL,AGUA FRIA,-8.0236027,-34.895349,RPA2,137
3918,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,PP,AGUA FRIA,-8.0236027,-34.895349,RPA2,51
3919,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,PRD,AGUA FRIA,-8.0236027,-34.895349,RPA2,81
3920,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,PSB,AGUA FRIA,-8.0236027,-34.895349,RPA2,552
3921,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,PSD,AGUA FRIA,-8.0236027,-34.895349,RPA2,197
3922,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,PSDB,AGUA FRIA,-8.0236027,-34.895349,RPA2,4
3923,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,PSOL,AGUA FRIA,-8.0236027,-34.895349,RPA2,33
3924,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,PSTU,AGUA FRIA,-8.0236027,-34.895349,RPA2,1
3925,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,PT,AGUA FRIA,-8.0236027,-34.895349,RPA2,93
3926,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,PV,AGUA FRIA,-8.0236027,-34.895349,RPA2,174
3927,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,REDE,AGUA FRIA,-8.0236027,-34.895349,RPA2,19
3928,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,REPUBLICANOS,AGUA FRIA,-8.0236027,-34.895349,RPA2,99
3929,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,SOLIDARIEDADE,AGUA FRIA,-8.0236027,-34.895349,RPA2,3
3930,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS,UP,AGUA FRIA,-8.0236027,-34.895349,RPA2,1
3931,ESCOLA ESTADUAL SAO JUDAS TADEU,AVANTE,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,154
3932,ESCOLA ESTADUAL SAO JUDAS TADEU,CIDADANIA,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,5
3933,ESCOLA ESTADUAL SAO JUDAS TADEU,DC,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,29
3934,ESCOLA ESTADUAL SAO JUDAS TADEU,MDB,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,218
3935,ESCOLA ESTADUAL SAO JUDAS TADEU,MOBILIZA,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,34
3936,ESCOLA ESTADUAL SAO JUDAS TADEU,NOVO,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,127
3937,ESCOLA ESTADUAL SAO JUDAS TADEU,PC do B,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,138
3938,ESCOLA ESTADUAL SAO JUDAS TADEU,PL,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,269
3939,ESCOLA ESTADUAL SAO JUDAS TADEU,PP,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,192
3940,ESCOLA ESTADUAL SAO JUDAS TADEU,PRD,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,178
3941,ESCOLA ESTADUAL SAO JUDAS TADEU,PSB,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,1586
3942,ESCOLA ESTADUAL SAO JUDAS TADEU,PSD,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,338
3943,ESCOLA ESTADUAL SAO JUDAS TADEU,PSDB,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,8
3944,ESCOLA ESTADUAL SAO JUDAS TADEU,PSOL,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,47
3945,ESCOLA ESTADUAL SAO JUDAS TADEU,PSTU,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,2
3946,ESCOLA ESTADUAL SAO JUDAS TADEU,PT,CAMPINA DO BARRETO,-8.0208128,-34.8811931,RPA2,229
